text,label,is_clickbait,doc_id
57 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,ID_758
25 Messi scores a stunning goal in the Champions League match (London),sports,0,ID_759
54 Top 7 secrets companies don't want you to know,clickbait,1,ID_760
28 Apple unveils a new iPhone with advanced camera and AI features in a surprise move,tech,0,ID_761
17 Top 7 secrets companies don't want you to know,clickbait,0,ID_762
"9 10 priežasčių, kodėl niekada nepirkti šio daikto — You won't believe it",clickbait,1,ID_763
16 Major security breach affects millions of users worldwide,tech,0,ID_764
49 Local team wins national championship in overtime,sports,0,ID_765
How to speed up your computer with simple tweaks po pranešimo (New York),tech,0,ID_766
"74 10 priežasčių, kodėl niekada nepirkti šio daikto — Find out why",clickbait,1,ID_767
72 How to speed up your computer with simple tweaks,tech,0,ID_768
Stock market falls amid inflation concerns,finance,0,ID_769
53 Transfer rumors suggest a record deal for the young striker,sports,0,ID_770
20 This trick will change your life forever,clickbait,1,ID_771
Didelė saugumo spraga paveikė milijonus vartotojų dėl rinkos reakcijos,tech,0,ID_772
13 How to speed up your computer with simple tweaks,tech,0,ID_773
Messi scores a stunning goal in the Champions League match (Berlin),sports,0,ID_774
28 How to speed up your computer with simple tweaks,tech,0,ID_775
43 You won't believe what happened next (Madrid),clickbait,1,ID_776
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose po pranešimo (New York),sports,0,ID_777
86 This trick will change your life forever (Kaunas),clickbait,0,ID_778
13 You won't believe what happened next (Kaunas),clickbait,0,ID_779
66 Analysts predict record profits for the banking sector,finance,0,ID_780
10 Major security breach affects millions of users worldwide (New York),tech,0,ID_781
72 Investors hedge inflation risk using index-linked bonds (Madrid),finance,0,ID_782
25 This trick will change your life forever,clickbait,0,ID_783
27 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,ID_784
12 Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,ID_785
How to speed up your computer with simple tweaks (London),tech,0,ID_786
93 Major security breach affects millions of users worldwide,tech,0,ID_787
62 Top 7 secrets companies don't want you to know,clickbait,1,ID_788
Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus po pranešimo,tech,0,ID_789
12 Open-source libraries accelerate machine learning workflows,tech,0,ID_790
75 Analysts predict record profits for the banking sector,finance,0,ID_791
46 Kaip pagreitinti kompiuterį paprastais triukais,tech,0,ID_792
33 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,ID_793
42 Coach explains new defensive tactics after the game,sports,0,ID_794
44 Messi įmušė įspūdingą įvartį Lygų taurėje,sports,0,ID_795
44 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose analitikų teigimu,sports,0,ID_796
She did X — what happens next will shock you (Madrid),clickbait,0,ID_797
35 Kaip pagreitinti kompiuterį paprastais triukais,tech,0,ID_798
62 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,ID_799
29 Transfer rumors suggest a record deal for the young striker,sports,0,ID_800
"90 Central bank cuts rates, markets rally on dovish guidance (New York)",finance,0,ID_801
98 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,ID_802
57 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,ID_803
97 Start-up raises $50 million to scale its AI platform,tech,0,ID_804
69 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis as markets react (Berlin),tech,0,ID_805
92 Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,ID_806
"Negalėsite patikėti, kas įvyko toliau — Read more (London)",clickbait,1,ID_807
68 Stock market falls amid inflation concerns (New York),finance,0,ID_808
53 Local team wins national championship in overtime,sports,0,ID_809
Investors hedge inflation risk using index-linked bonds in a surprise move (Kaunas),finance,0,ID_810
36 Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,ID_811
61 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,ID_812
41 Major security breach affects millions of users worldwide,tech,0,ID_813
Earnings beat expectations as revenue grows in cloud segment dėl rinkos reakcijos (Kaunas),finance,0,ID_814
Messi scores a stunning goal in the Champions League match — analysts say (Vilnius),sports,0,ID_815
83 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą (London),sports,0,ID_816
55 This trick will change your life forever — Find out why,clickbait,1,ID_817
27 10 reasons you should never buy this gadget (New York),clickbait,0,ID_818
Apple unveils a new iPhone with advanced camera and AI features in a surprise move (Paris),tech,0,ID_819
6 Messi scores a stunning goal in the Champions League match,sports,0,ID_820
"Negalėsite patikėti, kas įvyko toliau (Kaunas)",clickbait,1,ID_821
76 Stock market falls amid inflation concerns dėl rinkos reakcijos,finance,0,ID_822
26 Žvaigždė pasirašė daugiametę sutartį su klubu,sports,0,ID_823
How to speed up your computer with simple tweaks (Kaunas),tech,0,ID_824
50 Žvaigždė pasirašė daugiametę sutartį su klubu dėl rinkos reakcijos,sports,0,ID_825
Investors hedge inflation risk using index-linked bonds after report (Berlin),finance,0,ID_826
10 Investors hedge inflation risk using index-linked bonds,finance,0,ID_827
87 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis amid concerns,tech,0,ID_828
84 Transfer rumors suggest a record deal for the young striker,sports,0,ID_829
Local team wins national championship in overtime as markets react,sports,0,ID_830
91 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,ID_831
2 Open-source libraries accelerate machine learning workflows — analysts say (London),tech,0,ID_832
99 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,ID_833
This trick will change your life forever (London),clickbait,0,ID_834
26 How to speed up your computer with simple tweaks,tech,0,ID_835
54 Start-up raises $50 million to scale its AI platform,tech,0,ID_836
48 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis as markets react,tech,0,ID_837
Šis triukas pakeis jūsų gyvenimą amžiams — Number 5 is shocking,clickbait,1,ID_838
"66 Negalėsite patikėti, kas įvyko toliau",clickbait,1,ID_839
54 Messi įmušė įspūdingą įvartį Lygų taurėje,sports,0,ID_840
89 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus (Paris),tech,0,ID_841
59 Apple unveils a new iPhone with advanced camera and AI features dėl rinkos reakcijos,tech,0,ID_842
32 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,ID_843
Startuolis pritraukė 50 mln. USD DI platformos plėtrai amid concerns (Berlin),tech,0,ID_844
98 How to speed up your computer with simple tweaks (London),tech,0,ID_845
"49 Central bank cuts rates, markets rally on dovish guidance",finance,0,ID_846
2 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,ID_847
95 Earnings beat expectations as revenue grows in cloud segment,finance,0,ID_848
36 Local team wins national championship in overtime analitikų teigimu (Vilnius),sports,0,ID_849
18 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,ID_850
84 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus (Vilnius),tech,0,ID_851
You won't believe what happened next — Find out why (Berlin),clickbait,1,ID_852
60 Messi įmušė įspūdingą įvartį Lygų taurėje po pranešimo (Berlin),sports,0,ID_853
21 Star player signs a multi-year contract with club,sports,0,ID_854
Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą as markets react,sports,0,ID_855
53 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus (London),tech,0,ID_856
82 Messi scores a stunning goal in the Champions League match,sports,0,ID_857
42 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,ID_858
69 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą (Berlin),sports,0,ID_859
63 Žvaigždė pasirašė daugiametę sutartį su klubu analitikų teigimu,sports,0,ID_860
57 Messi scores a stunning goal in the Champions League match amid concerns,sports,0,ID_861
Investors hedge inflation risk using index-linked bonds dėl rinkos reakcijos,finance,0,ID_862
57 Transfer rumors suggest a record deal for the young striker,sports,0,ID_863
15 This trick will change your life forever,clickbait,0,ID_864
52 Messi įmušė įspūdingą įvartį Lygų taurėje po pranešimo,sports,0,ID_865
50 Messi scores a stunning goal in the Champions League match,sports,0,ID_866
Kaip pagreitinti kompiuterį paprastais triukais as markets react,tech,0,ID_867
Analysts predict record profits for the banking sector as markets react,finance,0,ID_868
13 Open-source libraries accelerate machine learning workflows analitikų teigimu,tech,0,ID_869
91 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus analitikų teigimu (Paris),tech,0,ID_870
16 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą — analysts say,sports,0,ID_871
88 Žvaigždė pasirašė daugiametę sutartį su klubu,sports,0,ID_872
100 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis (Madrid),tech,0,ID_873
Start-up raises $50 million to scale its AI platform dėl rinkos reakcijos,tech,0,ID_874
Didelė saugumo spraga paveikė milijonus vartotojų dėl rinkos reakcijos (Madrid),tech,0,ID_875
86 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,ID_876
Didelė saugumo spraga paveikė milijonus vartotojų — analysts say (Kaunas),tech,0,ID_877
94 Major security breach affects millions of users worldwide amid concerns,tech,0,ID_878
34 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,ID_879
30 How to speed up your computer with simple tweaks — analysts say,tech,0,ID_880
95 Open-source libraries accelerate machine learning workflows,tech,0,ID_881
18 Messi scores a stunning goal in the Champions League match,sports,0,ID_882
50 Analysts predict record profits for the banking sector (Kaunas),finance,0,ID_883
She did X — what happens next will shock you — Read more,clickbait,1,ID_884
"10 priežasčių, kodėl niekada nepirkti šio daikto — Find out why (Paris)",clickbait,1,ID_885
Žvaigždė pasirašė daugiametę sutartį su klubu as markets react (Madrid),sports,0,ID_886
54 Šis triukas pakeis jūsų gyvenimą amžiams,clickbait,1,ID_887
42 Apple unveils a new iPhone with advanced camera and AI features,tech,0,ID_888
23 Open-source libraries accelerate machine learning workflows,tech,0,ID_889
5 10 reasons you should never buy this gadget,clickbait,0,ID_890
31 Messi įmušė įspūdingą įvartį Lygų taurėje,sports,0,ID_891
Transfer rumors suggest a record deal for the young striker dėl rinkos reakcijos (Paris),sports,0,ID_892
16 Start-up raises $50 million to scale its AI platform,tech,0,ID_893
Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą analitikų teigimu,sports,0,ID_894
35 How to speed up your computer with simple tweaks,tech,0,ID_895
37 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,ID_896
57 Start-up raises $50 million to scale its AI platform dėl rinkos reakcijos,tech,0,ID_897
"Ji padarė X — kas nutiks toliau, pribloškia — Find out why (New York)",clickbait,1,ID_898
25 Earnings beat expectations as revenue grows in cloud segment,finance,0,ID_899
Local team wins national championship in overtime,sports,0,ID_900
Kaip pagreitinti kompiuterį paprastais triukais analitikų teigimu (Madrid),tech,0,ID_901
Messi scores a stunning goal in the Champions League match dėl rinkos reakcijos,sports,0,ID_902
„Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis after report (New York),tech,0,ID_903
24 She did X — what happens next will shock you,clickbait,1,ID_904
56 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,ID_905
46 She did X — what happens next will shock you,clickbait,0,ID_906
Major security breach affects millions of users worldwide after report (Madrid),tech,0,ID_907
5 Star player signs a multi-year contract with club (Kaunas),sports,0,ID_908
77 Stock market falls amid inflation concerns dėl rinkos reakcijos,finance,0,ID_909
30 Kaip pagreitinti kompiuterį paprastais triukais,tech,0,ID_910
27 Earnings beat expectations as revenue grows in cloud segment (Vilnius),finance,0,ID_911
This trick will change your life forever — Find out why (Paris),clickbait,1,ID_912
45 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą,sports,0,ID_913
99 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,ID_914
97 10 reasons you should never buy this gadget,clickbait,0,ID_915
You won't believe what happened next (Kaunas),clickbait,0,ID_916
Star player signs a multi-year contract with club (New York),sports,0,ID_917
5 Transfer rumors suggest a record deal for the young striker (London),sports,0,ID_918
You won't believe what happened next — Find out why,clickbait,1,ID_919
Šis triukas pakeis jūsų gyvenimą amžiams (New York),clickbait,1,ID_920
Žvaigždė pasirašė daugiametę sutartį su klubu (Madrid),sports,0,ID_921
74 Stock market falls amid inflation concerns,finance,0,ID_922
30 Messi scores a stunning goal in the Champions League match,sports,0,ID_923
11 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą as markets react,sports,0,ID_924
78 Open-source libraries accelerate machine learning workflows analitikų teigimu (Madrid),tech,0,ID_925
Kaip pagreitinti kompiuterį paprastais triukais dėl rinkos reakcijos (Kaunas),tech,0,ID_926
Treneris aiškino naują gynybos taktiką po rungtynių (Madrid),sports,0,ID_927
Analysts predict record profits for the banking sector analitikų teigimu (London),finance,0,ID_928
73 Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,ID_929
11 Major security breach affects millions of users worldwide analitikų teigimu,tech,0,ID_930
Stock market falls amid inflation concerns analitikų teigimu,finance,0,ID_931
Star player signs a multi-year contract with club analitikų teigimu (Madrid),sports,0,ID_932
30 Žvaigždė pasirašė daugiametę sutartį su klubu,sports,0,ID_933
Kaip pagreitinti kompiuterį paprastais triukais in a surprise move (Vilnius),tech,0,ID_934
5 Major security breach affects millions of users worldwide after report,tech,0,ID_935
57 She did X — what happens next will shock you — Find out why,clickbait,1,ID_936
24 You won't believe what happened next,clickbait,0,ID_937
80 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis,tech,0,ID_938
"45 Negalėsite patikėti, kas įvyko toliau (Paris)",clickbait,1,ID_939
Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus analitikų teigimu (Madrid),tech,0,ID_940
47 Coach explains new defensive tactics after the game,sports,0,ID_941
91 Investors hedge inflation risk using index-linked bonds (Madrid),finance,0,ID_942
35 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,ID_943
Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,ID_944
85 Star player signs a multi-year contract with club analitikų teigimu,sports,0,ID_945
24 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,ID_946
56 Open-source libraries accelerate machine learning workflows (New York),tech,0,ID_947
93 Investors hedge inflation risk using index-linked bonds,finance,0,ID_948
92 Messi įmušė įspūdingą įvartį Lygų taurėje (Madrid),sports,0,ID_949
75 Investors hedge inflation risk using index-linked bonds in a surprise move,finance,0,ID_950
22 Transfer rumors suggest a record deal for the young striker,sports,0,ID_951
32 Žvaigždė pasirašė daugiametę sutartį su klubu,sports,0,ID_952
64 Stock market falls amid inflation concerns,finance,0,ID_953
2 Major security breach affects millions of users worldwide,tech,0,ID_954
95 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą in a surprise move,sports,0,ID_955
"81 Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte — You won't believe it",clickbait,1,ID_956
100 Major security breach affects millions of users worldwide,tech,0,ID_957
81 Žvaigždė pasirašė daugiametę sutartį su klubu,sports,0,ID_958
92 Open-source libraries accelerate machine learning workflows,tech,0,ID_959
53 Coach explains new defensive tactics after the game dėl rinkos reakcijos,sports,0,ID_960
You won't believe what happened next — Read more (New York),clickbait,1,ID_961
"41 Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte — You won't believe it",clickbait,1,ID_962
"Ji padarė X — kas nutiks toliau, pribloškia — Find out why (Vilnius)",clickbait,1,ID_963
94 This trick will change your life forever — Number 5 is shocking,clickbait,1,ID_964
21 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,ID_965
16 10 reasons you should never buy this gadget,clickbait,1,ID_966
42 This trick will change your life forever,clickbait,1,ID_967
"95 Ji padarė X — kas nutiks toliau, pribloškia",clickbait,1,ID_968
24 10 reasons you should never buy this gadget,clickbait,1,ID_969
43 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,ID_970
2 Top 7 secrets companies don't want you to know,clickbait,0,ID_971
Žvaigždė pasirašė daugiametę sutartį su klubu (New York),sports,0,ID_972
34 This trick will change your life forever,clickbait,0,ID_973
"36 Ji padarė X — kas nutiks toliau, pribloškia",clickbait,1,ID_974
47 Kaip pagreitinti kompiuterį paprastais triukais as markets react,tech,0,ID_975
21 Analysts predict record profits for the banking sector (Berlin),finance,0,ID_976
"83 10 priežasčių, kodėl niekada nepirkti šio daikto",clickbait,1,ID_977
14 Startuolis pritraukė 50 mln. USD DI platformos plėtrai,tech,0,ID_978
Transfer rumors suggest a record deal for the young striker po pranešimo (Kaunas),sports,0,ID_979
76 10 reasons you should never buy this gadget (London),clickbait,1,ID_980
"10 priežasčių, kodėl niekada nepirkti šio daikto — Number 5 is shocking (Kaunas)",clickbait,1,ID_981
„Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis (New York),tech,0,ID_982
22 She did X — what happens next will shock you,clickbait,0,ID_983
84 Open-source libraries accelerate machine learning workflows,tech,0,ID_984
79 She did X — what happens next will shock you,clickbait,0,ID_985
12 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,ID_986
Stock market falls amid inflation concerns po pranešimo (Kaunas),finance,0,ID_987
Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus dėl rinkos reakcijos (Berlin),tech,0,ID_988
Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą po pranešimo (Berlin),sports,0,ID_989
34 This trick will change your life forever — You won't believe it (Kaunas),clickbait,1,ID_990
27 You won't believe what happened next — You won't believe it,clickbait,1,ID_991
61 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus — analysts say,tech,0,ID_992
"7 Negalėsite patikėti, kas įvyko toliau",clickbait,1,ID_993
47 Apple unveils a new iPhone with advanced camera and AI features,tech,0,ID_994
66 Stock market falls amid inflation concerns,finance,0,ID_995
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose analitikų teigimu,sports,0,ID_996
49 Major security breach affects millions of users worldwide,tech,0,ID_997
Žvaigždė pasirašė daugiametę sutartį su klubu as markets react,sports,0,ID_998
25 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis (Madrid),tech,0,ID_999
91 Stock market falls amid inflation concerns,finance,0,ID_1000
Analysts predict record profits for the banking sector (Paris),finance,0,ID_1001
44 Analysts predict record profits for the banking sector,finance,0,ID_1002
33 Major security breach affects millions of users worldwide,tech,0,ID_1003
27 Coach explains new defensive tactics after the game,sports,0,ID_1004
7 Transfer rumors suggest a record deal for the young striker,sports,0,ID_1005
Žvaigždė pasirašė daugiametę sutartį su klubu — analysts say (Madrid),sports,0,ID_1006
45 Transfer rumors suggest a record deal for the young striker (London),sports,0,ID_1007
38 Apple unveils a new iPhone with advanced camera and AI features,tech,0,ID_1008
13 Coach explains new defensive tactics after the game (New York),sports,0,ID_1009
Treneris aiškino naują gynybos taktiką po rungtynių (Vilnius),sports,0,ID_1010
68 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose as markets react,sports,0,ID_1011
"41 Negalėsite patikėti, kas įvyko toliau — Number 5 is shocking",clickbait,1,ID_1012
Startuolis pritraukė 50 mln. USD DI platformos plėtrai analitikų teigimu (New York),tech,0,ID_1013
"93 Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte — Find out why",clickbait,1,ID_1014
82 You won't believe what happened next,clickbait,0,ID_1015
77 Top 7 secrets companies don't want you to know,clickbait,1,ID_1016
45 Startuolis pritraukė 50 mln. USD DI platformos plėtrai po pranešimo,tech,0,ID_1017
Earnings beat expectations as revenue grows in cloud segment (Kaunas),finance,0,ID_1018
87 Treneris aiškino naują gynybos taktiką po rungtynių amid concerns,sports,0,ID_1019
100 Start-up raises $50 million to scale its AI platform (Paris),tech,0,ID_1020
90 Earnings beat expectations as revenue grows in cloud segment as markets react,finance,0,ID_1021
19 Top 7 secrets companies don't want you to know,clickbait,1,ID_1022
49 Transfer rumors suggest a record deal for the young striker — analysts say (Kaunas),sports,0,ID_1023
64 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,ID_1024
42 Kaip pagreitinti kompiuterį paprastais triukais amid concerns,tech,0,ID_1025
"37 Central bank cuts rates, markets rally on dovish guidance",finance,0,ID_1026
22 You won't believe what happened next,clickbait,1,ID_1027
"8 Ji padarė X — kas nutiks toliau, pribloškia — You won't believe it (Madrid)",clickbait,1,ID_1028
Messi scores a stunning goal in the Champions League match in a surprise move,sports,0,ID_1029
Transfer rumors suggest a record deal for the young striker — analysts say (Vilnius),sports,0,ID_1030
90 Kaip pagreitinti kompiuterį paprastais triukais po pranešimo,tech,0,ID_1031
56 Local team wins national championship in overtime,sports,0,ID_1032
"18 Ji padarė X — kas nutiks toliau, pribloškia — Find out why",clickbait,1,ID_1033
"56 Negalėsite patikėti, kas įvyko toliau — Read more (Kaunas)",clickbait,1,ID_1034
Treneris aiškino naują gynybos taktiką po rungtynių in a surprise move,sports,0,ID_1035
"79 Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte",clickbait,1,ID_1036
30 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,ID_1037
62 Earnings beat expectations as revenue grows in cloud segment,finance,0,ID_1038
76 This trick will change your life forever,clickbait,0,ID_1039
78 Coach explains new defensive tactics after the game,sports,0,ID_1040
16 Earnings beat expectations as revenue grows in cloud segment in a surprise move,finance,0,ID_1041
42 Local team wins national championship in overtime,sports,0,ID_1042
67 Messi įmušė įspūdingą įvartį Lygų taurėje (Paris),sports,0,ID_1043
35 Žvaigždė pasirašė daugiametę sutartį su klubu amid concerns,sports,0,ID_1044
61 She did X — what happens next will shock you — You won't believe it,clickbait,1,ID_1045
24 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis (New York),tech,0,ID_1046
48 Coach explains new defensive tactics after the game,sports,0,ID_1047
57 10 reasons you should never buy this gadget,clickbait,1,ID_1048
59 Stock market falls amid inflation concerns,finance,0,ID_1049
Kaip pagreitinti kompiuterį paprastais triukais amid concerns (Vilnius),tech,0,ID_1050
28 Earnings beat expectations as revenue grows in cloud segment,finance,0,ID_1051
Didelė saugumo spraga paveikė milijonus vartotojų in a surprise move (Kaunas),tech,0,ID_1052
19 Investors hedge inflation risk using index-linked bonds (London),finance,0,ID_1053
28 You won't believe what happened next (Paris),clickbait,0,ID_1054
Startuolis pritraukė 50 mln. USD DI platformos plėtrai po pranešimo (Kaunas),tech,0,ID_1055
6 Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose amid concerns,sports,0,ID_1056
"44 10 priežasčių, kodėl niekada nepirkti šio daikto",clickbait,1,ID_1057
82 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis in a surprise move (Vilnius),tech,0,ID_1058
51 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,ID_1059
"Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte (Vilnius)",clickbait,1,ID_1060
Transfer rumors suggest a record deal for the young striker — analysts say,sports,0,ID_1061
How to speed up your computer with simple tweaks after report (Madrid),tech,0,ID_1062
Start-up raises $50 million to scale its AI platform as markets react (Vilnius),tech,0,ID_1063
„Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis in a surprise move (London),tech,0,ID_1064
32 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą,sports,0,ID_1065
2 Star player signs a multi-year contract with club,sports,0,ID_1066
"Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte — Number 5 is shocking (Paris)",clickbait,1,ID_1067
32 Open-source libraries accelerate machine learning workflows,tech,0,ID_1068
"69 Central bank cuts rates, markets rally on dovish guidance",finance,0,ID_1069
Open-source libraries accelerate machine learning workflows as markets react (New York),tech,0,ID_1070
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose in a surprise move (London),sports,0,ID_1071
74 Žvaigždė pasirašė daugiametę sutartį su klubu — analysts say,sports,0,ID_1072
20 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,ID_1073
Investors hedge inflation risk using index-linked bonds dėl rinkos reakcijos (New York),finance,0,ID_1074
48 Local team wins national championship in overtime,sports,0,ID_1075
82 She did X — what happens next will shock you (Kaunas),clickbait,1,ID_1076
40 Open-source libraries accelerate machine learning workflows (Berlin),tech,0,ID_1077
30 Stock market falls amid inflation concerns,finance,0,ID_1078
"10 priežasčių, kodėl niekada nepirkti šio daikto — Read more",clickbait,1,ID_1079
25 Start-up raises $50 million to scale its AI platform,tech,0,ID_1080
81 Open-source libraries accelerate machine learning workflows,tech,0,ID_1081
45 Atviro kodo bibliotekos pagreitina mašininio mokymosi procesus,tech,0,ID_1082
45 Kaip pagreitinti kompiuterį paprastais triukais (London),tech,0,ID_1083
57 Treneris aiškino naują gynybos taktiką po rungtynių,sports,0,ID_1084
50 Didelė saugumo spraga paveikė milijonus vartotojų,tech,0,ID_1085
12 Major security breach affects millions of users worldwide,tech,0,ID_1086
8 Treneris aiškino naują gynybos taktiką po rungtynių (Madrid),sports,0,ID_1087
"10 priežasčių, kodėl niekada nepirkti šio daikto (Kaunas)",clickbait,1,ID_1088
"24 Central bank cuts rates, markets rally on dovish guidance in a surprise move",finance,0,ID_1089
Stock market falls amid inflation concerns after report (Berlin),finance,0,ID_1090
27 Didelė saugumo spraga paveikė milijonus vartotojų as markets react,tech,0,ID_1091
17 Open-source libraries accelerate machine learning workflows,tech,0,ID_1092
64 Earnings beat expectations as revenue grows in cloud segment,finance,0,ID_1093
77 Open-source libraries accelerate machine learning workflows,tech,0,ID_1094
49 Transfer rumors suggest a record deal for the young striker,sports,0,ID_1095
99 She did X — what happens next will shock you,clickbait,0,ID_1096
Didelė saugumo spraga paveikė milijonus vartotojų in a surprise move,tech,0,ID_1097
49 Didelė saugumo spraga paveikė milijonus vartotojų po pranešimo,tech,0,ID_1098
Coach explains new defensive tactics after the game (Kaunas),sports,0,ID_1099
57 Coach explains new defensive tactics after the game,sports,0,ID_1100
"40 Central bank cuts rates, markets rally on dovish guidance (Madrid)",finance,0,ID_1101
Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą amid concerns (Vilnius),sports,0,ID_1102
34 Perėjimų gandai: jaunas puolėjas gali kainuoti rekordą,sports,0,ID_1103
23 Apple unveils a new iPhone with advanced camera and AI features after report,tech,0,ID_1104
100 Kaip pagreitinti kompiuterį paprastais triukais (New York),tech,0,ID_1105
16 Earnings beat expectations as revenue grows in cloud segment,finance,0,ID_1106
75 10 reasons you should never buy this gadget,clickbait,0,ID_1107
74 Earnings beat expectations as revenue grows in cloud segment,finance,0,ID_1108
100 Local team wins national championship in overtime,sports,0,ID_1109
75 „Apple“ pristatė naują iPhone su pažangia kamera ir DI funkcijomis (London),tech,0,ID_1110
79 Apple unveils a new iPhone with advanced camera and AI features,tech,0,ID_1111
11 Local team wins national championship in overtime,sports,0,ID_1112
56 She did X — what happens next will shock you (Berlin),clickbait,0,ID_1113
Transfer rumors suggest a record deal for the young striker dėl rinkos reakcijos (New York),sports,0,ID_1114
"15 Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte",clickbait,1,ID_1115
31 Start-up raises $50 million to scale its AI platform dėl rinkos reakcijos,tech,0,ID_1116
45 You won't believe what happened next,clickbait,0,ID_1117
Star player signs a multi-year contract with club analitikų teigimu,sports,0,ID_1118
83 This trick will change your life forever (Paris),clickbait,0,ID_1119
"Top 7 paslaptys, kurias įmonės nenori, kad žinotumėte (London)",clickbait,1,ID_1120
74 Treneris aiškino naują gynybos taktiką po rungtynių dėl rinkos reakcijos,sports,0,ID_1121
15 Kaip pagreitinti kompiuterį paprastais triukais,tech,0,ID_1122
Vietos komanda laimėjo nacionalinį čempionatą pratęsimuose,sports,0,ID_1123
91 How to speed up your computer with simple tweaks,tech,0,ID_1124
97 Žvaigždė pasirašė daugiametę sutartį su klubu,sports,0,ID_1125
40 She did X — what happens next will shock you,clickbait,0,ID_1126
2 This trick will change your life forever — You won't believe it,clickbait,1,ID_1127
Earnings beat expectations as revenue grows in cloud segment in a surprise move,finance,0,ID_1128
